"Document.ID","Topic","Score","document","gamma"
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section G.  MA Employer Group Waiver Plans",0.881454597151983
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section L.  Normalization Factors",1.14232413853516e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section A.  MA Benchmark  Quality Bonus Payments and Rebate",7.52974045082299e-06
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section IV   Medicare Medicaid Plans",5.48787256308371e-06
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I.  ESRD Risk Adjustment Model for CY 2019",1.15325159329728e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III CY 2019 Formulary Submission Window",1.21641982343006e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I Incomplete and Inaccurate Bid Submissions",2.26393370351521e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section E.  Clinical Trials",2.21636701369625e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",1.51574028775272e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Part C Cost Sharing Standards",1.48376036820555e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Total Beneficiary Cost (TBC)",1.3211589137693e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",2.07981032523994e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section C.  Part D Risk Sharing",2.55140908046427e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Maximum Out of Pocket (MOOP) Limits",2.4985316250559e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",3.54939667703463e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section O.  Quality Payment Program",2.52847571990441e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Health Related Supplemental Benefits",3.44788570211434e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",3.049227887413e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",3.87538901928524e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Improving Access to Part D Vaccines",2.62277505669549e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",1.29282347868522e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",2.77819389650482e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I Innovations in Health Plan Design",3.17543788246046e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",3.24878506081034e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Tier Composition",4.59243068332451e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",4.74744114496547e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",3.56438824649208e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Expanding the Part D OTC Program",5.52438803782622e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section D.  ESRD Rates",3.65706624378825e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I Plan Corrections",4.14166098663255e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section A.  Update of the RxHCC Model",2.28230186141223e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Tiered Cost Sharing of Medical Benefits",5.75024275519979e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Special Needs Plan (SNP) Legislative Sunset Provision",9.4018204851399e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",3.59475454098709e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Cost Plan Transition to MA under MACRA",7.75934724262975e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Plans with Low Enrollment",5.12202792258135e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Low Enrollment Plans (Stand alone PDPs only)",6.60540109273295e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Part D Benefit Parameters for Non Defined Standard Plans",3.72157628268827e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section M.  Medical Loss Ratio Credibility Adjustment",8.72165228598896e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Medicare Advantage (MA) Uniformity Flexibility",3.5197887032837e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",7.04664544669179e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section B.  Encounter Data as a Diagnosis Source for 2019",0.00010714932031916
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section B.  FFS Growth Percentage",4.04246404618595e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section C.  IME Phase Out",7.3536633701144e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",8.54502824114384e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Overview of CY 2019 Benefits and Bid Review",4.51866045410247e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Transparency   Timeliness with Prior Authorization Processes",6.65751080000599e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",5.15330566543134e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section D.  Retiree Drug Subsidy Amounts",0.000154110726078871
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",6.50359119897741e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Cost Plan Competition Requirements",0.000117601526802601
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Medicare Advantage (MA) Segmented Service Area Options",0.000128331672655974
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",7.97945076966528e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section H.  Enhanced Medication Therapy Management (MTM) Model",5.7896929609201e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I Enforcement Actions for Provider Directories",0.0001007530724741
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",5.45299484270586e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Special Needs Plan (SNP) Specific Networks Research and Development",0.000146106292559704
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Coordination of Benefits (COB) User Fee",7.68865316734608e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Medication Therapy Management (MTM) Annual Cost Threshold",0.000101970492313587
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section K.  Medicare Advantage Coding Pattern Adjustment",0.000104495779777692
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Outpatient Observation Services",0.000109941138994697
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Part C Optional Supplemental Benefits",0.00011441274415612
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",0.000104495779777677
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I Annual Calendar",5.38342337295353e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Specialty Tiers",0.000124543815635085
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section N.  Encounter Data as a Diagnosis Source for 2019",9.95643790820168e-05
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section A.  MA Growth Percentage",0.000146106292559708
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",0.000202086368443957
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",0.000120973153768407
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",0.000112882333640235
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",0.000124543815635092
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Benefit Review",0.000122732519844416
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section III Timely Updates to LIS Status Based on Best Available Evidence",0.000100753072474107
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section H.  CMS HCC Risk Adjustment Model for CY 2019",0.000212251803356352
"CMS-2017-0163-1150-1-4",57,"3.75469235631406e-05","Section II Employer Group Waiver Plans",0.000207044385747005
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",8.99418579960477e-07
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Improving Drug Utilization Review Controls in Medicare Part D",2.96443313884664e-06
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Validation Audits",7.80120548019598e-06
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section B.  Calculation of Fee for Service Cost",5.50936891071059e-06
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section G.  MA Employer Group Waiver Plans",8.42420574184664e-06
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section L.  Normalization Factors",1.14232413853505e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section A.  MA Benchmark  Quality Bonus Payments and Rebate",7.52974045106621e-06
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section IV   Medicare Medicaid Plans",5.48787256309106e-06
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I.  ESRD Risk Adjustment Model for CY 2019",1.15325159329761e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III CY 2019 Formulary Submission Window",1.2164198234309e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Incomplete and Inaccurate Bid Submissions",2.26393370351473e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section E.  Clinical Trials",2.21636701369661e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",1.51574028775321e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Part C Cost Sharing Standards",1.48376036820512e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Total Beneficiary Cost (TBC)",1.32115891376982e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",2.07981032524001e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section C.  Part D Risk Sharing",2.55140908046379e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Maximum Out of Pocket (MOOP) Limits",2.49853162505563e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",3.54939667703473e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section O.  Quality Payment Program",2.52847571990478e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Health Related Supplemental Benefits",3.44788570211464e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",3.04922788741409e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",3.87538901928529e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Improving Access to Part D Vaccines",2.62277505669554e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",1.29282347868568e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",2.77819389650516e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Innovations in Health Plan Design",3.17543788246101e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",3.24878506081115e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Tier Composition",4.59243068332463e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",4.7474411449651e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",3.56438824649288e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Expanding the Part D OTC Program",5.52438803782624e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section D.  ESRD Rates",3.65706624378876e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Plan Corrections",4.14166098663203e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section A.  Update of the RxHCC Model",2.28230186141258e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Tiered Cost Sharing of Medical Benefits",5.7502427551998e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Special Needs Plan (SNP) Legislative Sunset Provision",9.40182048513996e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",3.5947545409873e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Cost Plan Transition to MA under MACRA",7.75934724262969e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Plans with Low Enrollment",5.12202792258136e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Low Enrollment Plans (Stand alone PDPs only)",6.60540109273318e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Part D Benefit Parameters for Non Defined Standard Plans",3.72157628268893e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section M.  Medical Loss Ratio Credibility Adjustment",8.72165228598886e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Medicare Advantage (MA) Uniformity Flexibility",3.51978870328323e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",7.0466454466916e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section B.  Encounter Data as a Diagnosis Source for 2019",0.000107149320319156
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section B.  FFS Growth Percentage",4.04246404618613e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section C.  IME Phase Out",7.35366337011481e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",8.54502824114419e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Overview of CY 2019 Benefits and Bid Review",4.51866045410082e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Transparency   Timeliness with Prior Authorization Processes",6.65751080000602e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",5.15330566543116e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section D.  Retiree Drug Subsidy Amounts",0.00015411072607887
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",6.50359119897717e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Cost Plan Competition Requirements",0.000117601526802602
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Medicare Advantage (MA) Segmented Service Area Options",0.000128331672655978
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",7.97945076966525e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section H.  Enhanced Medication Therapy Management (MTM) Model",5.78969296091886e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Enforcement Actions for Provider Directories",0.000100753072474103
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",5.45299484270621e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Special Needs Plan (SNP) Specific Networks Research and Development",0.000146106292559708
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Coordination of Benefits (COB) User Fee",7.68865316734663e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Medication Therapy Management (MTM) Annual Cost Threshold",0.000101970492313589
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section K.  Medicare Advantage Coding Pattern Adjustment",0.990699875599786
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Outpatient Observation Services",0.000109941138994699
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Part C Optional Supplemental Benefits",0.00011441274415612
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",0.000104495779777678
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I Annual Calendar",5.3834233729519e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Specialty Tiers",0.00012454381563509
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section N.  Encounter Data as a Diagnosis Source for 2019",9.9564379082019e-05
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section A.  MA Growth Percentage",0.000146106292559714
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",0.00020208636844396
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",0.989233389314612
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",0.00011288233364023
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",0.000124543815635092
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Benefit Review",0.00012273251984441
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section III Timely Updates to LIS Status Based on Best Available Evidence",0.000100753072474097
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section H.  CMS HCC Risk Adjustment Model for CY 2019",0.000212251803356355
"CMS-2017-0163-1150-1-4",58,"3.75469235631386e-05","Section II Employer Group Waiver Plans",0.000207044385747009
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",8.99418579897369e-07
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III Improving Drug Utilization Review Controls in Medicare Part D",2.96443313887873e-06
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section I Validation Audits",7.80120548019536e-06
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section B.  Calculation of Fee for Service Cost",5.50936891099474e-06
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section G.  MA Employer Group Waiver Plans",8.42420574184167e-06
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section L.  Normalization Factors",1.14232413853499e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section A.  MA Benchmark  Quality Bonus Payments and Rebate",7.52974045106905e-06
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section IV   Medicare Medicaid Plans",5.48787256308505e-06
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section I.  ESRD Risk Adjustment Model for CY 2019",1.15325159329694e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III CY 2019 Formulary Submission Window",1.21641982343081e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section I Incomplete and Inaccurate Bid Submissions",2.26393370351592e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section E.  Clinical Trials",2.21636701369679e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",1.51574028775375e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Part C Cost Sharing Standards",1.48376036820507e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Total Beneficiary Cost (TBC)",1.3211589137693e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",2.07981032524005e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section C.  Part D Risk Sharing",2.55140908046375e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Maximum Out of Pocket (MOOP) Limits",2.49853162505618e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",3.54939667703457e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section O.  Quality Payment Program",2.52847571990461e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Health Related Supplemental Benefits",3.44788570211495e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",3.04922788741401e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",3.8753890192852e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III Improving Access to Part D Vaccines",2.62277505669584e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",1.29282347868555e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",2.77819389650508e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section I Innovations in Health Plan Design",3.17543788246076e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",3.24878506081089e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III Tier Composition",4.59243068332397e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",4.7474411449647e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",3.564388246493e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III Expanding the Part D OTC Program",5.52438803782705e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section D.  ESRD Rates",3.65706624378746e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section I Plan Corrections",4.14166098663291e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section A.  Update of the RxHCC Model",2.28230186141204e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Tiered Cost Sharing of Medical Benefits",5.75024275520085e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Special Needs Plan (SNP) Legislative Sunset Provision",9.40182048513976e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",3.59475454098719e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Cost Plan Transition to MA under MACRA",7.75934724263031e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Plans with Low Enrollment",5.12202792258148e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III Low Enrollment Plans (Stand alone PDPs only)",6.60540109273293e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section III Part D Benefit Parameters for Non Defined Standard Plans",3.72157628268848e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section M.  Medical Loss Ratio Credibility Adjustment",0.99223772946547
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Medicare Advantage (MA) Uniformity Flexibility",3.51978870328361e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",7.0466454466916e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section B.  Encounter Data as a Diagnosis Source for 2019",0.000107149320319155
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section B.  FFS Growth Percentage",4.04246404618636e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section C.  IME Phase Out",7.35366337011429e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",8.54502824114437e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Overview of CY 2019 Benefits and Bid Review",4.51866045410203e-05
"CMS-2017-0163-1150-1-4",59,"3.75469235631348e-05","Section II Transparency   Timeliness with Prior Authorization Processes",6.65751080000737e-05
